"artist","firstName","gender","itemInSession","lastName","length","level","location","sessionId","song","userId"
"Lykke Li","Sara","F","52","Johnson","162.19383","paid","Winston-Salem, NC","152","Let It Fall","95"
"Plan B","Sara","F","53","Johnson","222.82404","paid","Winston-Salem, NC","152","Free","95"
"Octopus Project","Sara","F","54","Johnson","498.33751","paid","Winston-Salem, NC","152","Hypnopaedia","95"
"OneRepublic","Sara","F","55","Johnson","224.67873","paid","Winston-Salem, NC","152","Secrets","95"
"Gilberto Santa Rosa","Sara","F","56","Johnson","272.16934","paid","Winston-Salem, NC","152","La Sigo Amando Tanto","95"
"Eric Clapton","Sara","F","57","Johnson","271.80363","paid","Winston-Salem, NC","152","Tears In Heaven","95"
"ARRESTED DEVELOPMENT","Sara","F","58","Johnson","200.98567","paid","Winston-Salem, NC","152","Fountain Of Youth","95"
"Future Rock","Sara","F","60","Johnson","239.90812","paid","Winston-Salem, NC","152","Gears","95"
"Steppenwolf","Sara","F","61","Johnson","208.14322","paid","Winston-Salem, NC","152","Born To Be Wild","95"
"Jason Mraz & Colbie Caillat","Sara","F","62","Johnson","189.6224","paid","Winston-Salem, NC","152","Lucky (Album Version)","95"
"Leonard Cohen","Sara","F","63","Johnson","298.57914","paid","Winston-Salem, NC","152","The Stranger Song","95"
"Bright Eyes","Ayla","F","0","Johnson","279.09179","free","Santa Rosa, CA","135","Kathy with a K's Song","63"
"The Smiths","Chloe","F","1","Cuevas","196.67546","free","San Francisco-Oakland-Hayward, CA","195","The Boy With The Thorn In His Side","49"
"Quique Gonzalez","Chloe","F","2","Cuevas","214.20363","free","San Francisco-Oakland-Hayward, CA","195","Cuando Eramos Reyes","49"
"Muse","Chloe","F","3","Cuevas","210.46812","free","San Francisco-Oakland-Hayward, CA","195","Pink Ego Box","49"
"Sugarland","Cecilia","F","0","Owens","247.77098","free","Atlanta-Sandy Springs-Roswell, GA","5","Just Might (Make Me Believe)","6"
"A Hope For Home","Cecilia","F","1","Owens","388.38812","free","Atlanta-Sandy Springs-Roswell, GA","5","Absolution: Of Flight and Failure","6"
"Mitch Ryder & The Detroit Wheels","Tegan","F","65","Levine","205.03465","paid","Portland-South Portland, ME","992","Jenny Take A Ride (LP Version)","80"
"The Spill Canvas","Tegan","F","66","Levine","358.03383","paid","Portland-South Portland, ME","992","The TIde (LP Version)","80"
"Mogwai","Tegan","F","67","Levine","571.19302","paid","Portland-South Portland, ME","992","Two Rights Make One Wrong","80"
"Spor","Tegan","F","68","Levine","380.3424","paid","Portland-South Portland, ME","992","Way Of The Samurai","80"
"DJ Dizzy","Tegan","F","69","Levine","221.1522","paid","Portland-South Portland, ME","992","Sexy Bitch","80"
"Erik Hassle","Tegan","F","70","Levine","183.43138","paid","Portland-South Portland, ME","992","Hurtful","80"
"Phoenix","Ryann","F","2","Smith","207.15057","free","Palestine, TX","964","Holdin' On Together","92"
"Arctic Monkeys","Ryann","F","3","Smith","175.43791","free","Palestine, TX","964","Mardy Bum","92"
"tobyMac","Braden","M","0","Parker","229.69424","free","Youngstown-Warren-Boardman, OH-PA","801","Burn For You","74"
"Jadakiss / Swizz Beatz / OJ Da Juiceman","Martin","M","1","Johnson","191.84281","free","Minneapolis-St. Paul-Bloomington, MN-WI","996","Who's Real","55"
"Florence + The Machine","Tucker","M","0","Garrison","219.66322","free","Oxnard-Thousand Oaks-Ventura, CA","976","Dog Days Are Over (Radio Edit)","40"
"The White Stripes","Tucker","M","1","Garrison","160.31302","free","Oxnard-Thousand Oaks-Ventura, CA","976","Blue Orchid","40"
"Plus One","Emily","F","0","Benson","231.8624","paid","Augusta-Richmond County, GA-SC","887","You (w/o Organ Version)","58"
"Counting Crows","Emily","F","1","Benson","272.79628","paid","Augusta-Richmond County, GA-SC","887","Mr. Jones","58"
"Pickin' On Series","Wyatt","M","0","Scott","199.41832","free","Eureka-Arcata-Fortuna, CA","922","A Different City","9"
"Eminem","Emily","F","2","Benson","320.83546","paid","Augusta-Richmond County, GA-SC","887","Hailie's Song","58"
"Heart","Wyatt","M","1","Scott","270.18404","free","Eureka-Arcata-Fortuna, CA","922","Wild Child","9"
"Sergio Dalma","Emily","F","3","Benson","269.45261","paid","Augusta-Richmond County, GA-SC","887","La Vida Pasa","58"
"AFI","Wyatt","M","6","Scott","256.86159","free","Eureka-Arcata-Fortuna, CA","922","The Interview","9"
"Four Year Strong","Emily","F","4","Benson","199.88853","paid","Augusta-Richmond County, GA-SC","887","This Body Pays The Bill$","58"
"Two Door Cinema Club","Emily","F","5","Benson","168.09751","paid","Augusta-Richmond County, GA-SC","887","Undercover Martyn","58"
"Jim Brickman;Herb Alpert;Bruce Upchurch","Emily","F","6","Benson","199.54893","paid","Augusta-Richmond County, GA-SC","887","Rendezvous","58"
"Dominique A","Emily","F","7","Benson","153.20771","paid","Augusta-Richmond County, GA-SC","887","Le Courage Des Oiseaux","58"
"Pure Ecstasy","Emily","F","8","Benson","238.94159","paid","Augusta-Richmond County, GA-SC","887","Voices","58"
"Juanes","Emily","F","10","Benson","211.77424","paid","Augusta-Richmond County, GA-SC","887","Bailala","58"
"Fountains Of Wayne","Emily","F","11","Benson","197.40689","paid","Augusta-Richmond County, GA-SC","887","Stacy's Mom","58"
"Beastie Boys","Emily","F","12","Benson","211.722","paid","Augusta-Richmond County, GA-SC","887","Unite (2009 Digital Remaster)","58"
"The Black Keys","Emily","F","13","Benson","211.01669","paid","Augusta-Richmond County, GA-SC","887","Tighten Up","58"
"LMFAO","Emily","F","14","Benson","183.74485","paid","Augusta-Richmond County, GA-SC","887","Yes","58"
"David Bowie","Emily","F","15","Benson","174.41914","paid","Augusta-Richmond County, GA-SC","887","Sorrow (1997 Digital Remaster)","58"
"Ben Folds","Emily","F","16","Benson","254.17098","paid","Augusta-Richmond County, GA-SC","887","The Ascent Of Stan","58"
"Kate Voegele","Emily","F","17","Benson","222.64118","paid","Augusta-Richmond County, GA-SC","887","One Way Or Another","58"
"Relient K","Emily","F","18","Benson","238.94159","paid","Augusta-Richmond County, GA-SC","887","Jefferson Aeroplane [Demo]","58"
"Someone Still Loves You Boris Yeltsin","Emily","F","19","Benson","97.35791","paid","Augusta-Richmond County, GA-SC","887","Yr Broom (Cd)","58"
"Luis Miguel","Emily","F","20","Benson","256.13016","paid","Augusta-Richmond County, GA-SC","887","Suena (""Some Day"" end title song ""The Hunchback of Notre Dame"")","58"
"Efecto Mariposa","Emily","F","21","Benson","254.37995","paid","Augusta-Richmond County, GA-SC","887","Por quererte","58"
"Dif Juz","Emily","F","22","Benson","219.16689","paid","Augusta-Richmond County, GA-SC","887","A Starting Point","58"
"Jaci Velasquez","Emily","F","25","Benson","200.95955","paid","Augusta-Richmond County, GA-SC","887","Something (Album Version)","58"
"The Methadones","Emily","F","26","Benson","206.39302","paid","Augusta-Richmond County, GA-SC","887","Falling Forward","58"
"SKOLD vs. KMFDM","Emily","F","27","Benson","254.4322","paid","Augusta-Richmond County, GA-SC","887","It's Not What","58"
"Leatherface","Emily","F","28","Benson","221.09995","paid","Augusta-Richmond County, GA-SC","887","Broken","58"
"Scooter","Emily","F","29","Benson","342.04689","paid","Augusta-Richmond County, GA-SC","887","Suavemente","58"
"Kat DeLuna featuring Busta Rhymes","Emily","F","31","Benson","213.13261","paid","Augusta-Richmond County, GA-SC","887","Run The Show (featuring Busta Rhymes)","58"
"Boys Like Girls","Emily","F","32","Benson","232.22812","paid","Augusta-Richmond County, GA-SC","887","Hero/Heroine","58"
"Amy Winehouse","Emily","F","33","Benson","172.82567","paid","Augusta-Richmond County, GA-SC","887","Monkey Man","58"
"Bebe And Cece Winans","Emily","F","34","Benson","281.59955","paid","Augusta-Richmond County, GA-SC","887","I.O.U. Me","58"
"Metric","Avery","F","1","Martinez","171.25832","paid","Atlanta-Sandy Springs-Roswell, GA","140","Gimme Sympathy","82"
"Coldplay","Emily","F","35","Benson","268.38159","paid","Augusta-Richmond County, GA-SC","887","Yellow","58"
"Metallica","Avery","F","2","Martinez","505.52118","paid","Atlanta-Sandy Springs-Roswell, GA","140","Some Kind Of Monster","82"
"Ok Go","Emily","F","36","Benson","230.29506","paid","Augusta-Richmond County, GA-SC","887","There's A Fire","58"
"Die Mooskirchner","Emily","F","37","Benson","166.922","paid","Augusta-Richmond County, GA-SC","887","Reisende Freunde","58"
"Method Man","Avery","F","3","Martinez","229.53751","paid","Atlanta-Sandy Springs-Roswell, GA","140","Say","82"
"Deadmau5","Emily","F","38","Benson","463.04608","paid","Augusta-Richmond County, GA-SC","887","Slip","58"
"ZZ Top","Avery","F","4","Martinez","354.29832","paid","Atlanta-Sandy Springs-Roswell, GA","140","Tush","82"
"Stone Temple Pilots","Ava","F","0","Robinson","310.25587","free","New Haven-Milford, CT","988","Dead & Bloated (LP Version)","50"
"Jazzamor","Emily","F","40","Benson","195.5522","paid","Augusta-Richmond County, GA-SC","887","cherish (the night_ the life_ the moon)","58"
"The Cranberries","Avery","F","5","Martinez","141.50485","paid","Atlanta-Sandy Springs-Roswell, GA","140","Carry On","82"
"Joe Nichols","Emily","F","41","Benson","232.14975","paid","Augusta-Richmond County, GA-SC","887","Brokenheartsville","58"
"Mutemath","Avery","F","6","Martinez","200.51546","paid","Atlanta-Sandy Springs-Roswell, GA","140","Spotlight","82"
"Whiskeytown","Avery","F","7","Martinez","197.77261","paid","Atlanta-Sandy Springs-Roswell, GA","140","Mirror_ Mirror","82"
"Chingy","Emily","F","42","Benson","266.34404","paid","Augusta-Richmond County, GA-SC","887","Gettin' It","58"
"Die Mooskirchner","Jayden","F","1","Duffy","169.29914","free","Seattle-Tacoma-Bellevue, WA","921","Frisch und g'sund","76"
"Keith Sweat","Avery","F","8","Martinez","56.05832","paid","Atlanta-Sandy Springs-Roswell, GA","140","Telephone Love (LP Version)","82"
"Digitalism","Avery","F","9","Martinez","171.96363","paid","Atlanta-Sandy Springs-Roswell, GA","140","Moonlight","82"
"Fountains Of Wayne","Emily","F","43","Benson","197.40689","paid","Augusta-Richmond County, GA-SC","887","Stacy's Mom","58"
"Simian Mobile Disco","Avery","F","10","Martinez","257.35791","paid","Atlanta-Sandy Springs-Roswell, GA","140","Clock","82"
"Useless I.D.","Emily","F","44","Benson","190.98077","paid","Augusta-Richmond County, GA-SC","887","State Of Fear","58"
"Ashanti","Emily","F","45","Benson","232.25424","paid","Augusta-Richmond County, GA-SC","887","Foolish","58"
"Markus KrunegÃÂ¥rd","Avery","F","11","Martinez","185.5473","paid","Atlanta-Sandy Springs-Roswell, GA","140","Genom tunna tyger","82"
"Billy Idol","Avery","F","12","Martinez","335.38567","paid","Atlanta-Sandy Springs-Roswell, GA","140","Rebel Yell (Acoustic Live on KROQ) (2001 Digital Remaster)","82"
"Abba","Emily","F","46","Benson","189.962","paid","Augusta-Richmond County, GA-SC","887","Hasta Manana","58"
"Santogold","Emily","F","47","Benson","192.46975","paid","Augusta-Richmond County, GA-SC","887","Lights Out","58"
"John Mayer","Avery","F","13","Martinez","494.34077","paid","Atlanta-Sandy Springs-Roswell, GA","140","Come Back To Bed","82"
"Evergreen Terrace","Emily","F","48","Benson","155.92444","paid","Augusta-Richmond County, GA-SC","887","Burned Alive By Time","58"
"Ladytron","Emily","F","49","Benson","215.11791","paid","Augusta-Richmond County, GA-SC","887","Ghosts (Toxic Avenger Mix)","58"
"Feist","Emily","F","50","Benson","184.94649","paid","Augusta-Richmond County, GA-SC","887","My Moon My Man","58"
"Hollywood Undead","Avery","F","15","Martinez","196.41424","paid","Atlanta-Sandy Springs-Roswell, GA","140","Young","82"
"Amorphis","Emily","F","51","Benson","299.07546","paid","Augusta-Richmond County, GA-SC","887","Towards And Against","58"
"Drowning Pool","Avery","F","16","Martinez","201.63873","paid","Atlanta-Sandy Springs-Roswell, GA","140","Bodies","82"
"I-Wayne","Avery","F","17","Martinez","213.86404","paid","Atlanta-Sandy Springs-Roswell, GA","140","Living In Love","82"
"Portishead","Avery","F","18","Martinez","254.04036","paid","Atlanta-Sandy Springs-Roswell, GA","140","Sour Times","82"
"Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner","Avery","F","19","Martinez","277.15873","paid","Atlanta-Sandy Springs-Roswell, GA","140","Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile)","82"
"Angels and Airwaves","Avery","F","20","Martinez","302.05342","paid","Atlanta-Sandy Springs-Roswell, GA","140","The Gift","82"
"The Crests","Avery","F","21","Martinez","182.88281","paid","Atlanta-Sandy Springs-Roswell, GA","140","16 Candles","82"
"Pet Shop Boys","Avery","F","27","Martinez","299.02322","paid","Atlanta-Sandy Springs-Roswell, GA","140","It's A Sin (2001 Digital Remaster)","82"
"Paramore","Avery","F","29","Martinez","267.65016","paid","Atlanta-Sandy Springs-Roswell, GA","140","The Only Exception (Album Version)","82"
"Carla Bruni","Avery","F","30","Martinez","153.20771","paid","Atlanta-Sandy Springs-Roswell, GA","140","Promises Like Pie-Crust (Album)","82"
"Skillet","Avery","F","31","Martinez","232.46322","paid","Atlanta-Sandy Springs-Roswell, GA","140","Comatose (Comes Alive Version)","82"
"Concrete Blonde","Adler","M","0","Barrera","270.28853","free","New York-Newark-Jersey City, NY-NJ-PA","942","Bloodletting (The Vampire Song)","100"
"Violeta Parra","Avery","F","32","Martinez","123.34975","paid","Atlanta-Sandy Springs-Roswell, GA","140","Parabienes Al Reves","82"
"Jonathan Coulton","Avery","F","33","Martinez","208.03873","paid","Atlanta-Sandy Springs-Roswell, GA","140","Chiron Beta Prime","82"
"Nirvana","Avery","F","34","Martinez","219.08853","paid","Atlanta-Sandy Springs-Roswell, GA","140","Come As You Are","82"
"Metallica","Avery","F","35","Martinez","385.43628","paid","Atlanta-Sandy Springs-Roswell, GA","140","Broken_ Beat & Scarred","82"
"OneRepublic","Jayden","M","0","Fox","252.70812","free","New Orleans-Metairie, LA","955","Someone To Save You","101"
"Bell Biv DeVoe","Avery","F","36","Martinez","262.00771","paid","Atlanta-Sandy Springs-Roswell, GA","140","Poison","82"
"Kalle Baah","Jayden","M","1","Fox","273.76281","free","New Orleans-Metairie, LA","955","Ugly Girls","101"
"Coldplay","Avery","F","37","Martinez","273.47546","paid","Atlanta-Sandy Springs-Roswell, GA","140","Trouble","82"
"Metric","Avery","F","38","Martinez","172.69506","paid","Atlanta-Sandy Springs-Roswell, GA","140","The List","82"
"Everything But The Girl","Avery","F","39","Martinez","259.082","paid","Atlanta-Sandy Springs-Roswell, GA","140","Better Things","82"
"Calle 13","Avery","F","40","Martinez","290.84689","paid","Atlanta-Sandy Springs-Roswell, GA","140","Un Beso de Desayuno","82"
"Justin Bieber","Avery","F","41","Martinez","214.67383","paid","Atlanta-Sandy Springs-Roswell, GA","140","One Time","82"
"Ashanti","Avery","F","42","Martinez","232.25424","paid","Atlanta-Sandy Springs-Roswell, GA","140","Foolish","82"
"The Darkness","Avery","F","43","Martinez","217.05098","paid","Atlanta-Sandy Springs-Roswell, GA","140","I Believe In A Thing Called Love","82"
"Muse","Avery","F","44","Martinez","209.34485","paid","Atlanta-Sandy Springs-Roswell, GA","140","Supermassive Black Hole (Album Version)","82"
"Choeur ArmÃÂ©nien de Sofia","Avery","F","45","Martinez","121.5473","paid","Atlanta-Sandy Springs-Roswell, GA","140","Le Corps de Notre Seigneur","82"
"Gyptian","Avery","F","46","Martinez","199.13098","paid","Atlanta-Sandy Springs-Roswell, GA","140","Beautiful Lady","82"
"Alliance Ethnik","Avery","F","47","Martinez","252.21179","paid","Atlanta-Sandy Springs-Roswell, GA","140","ReprÃÂ©sente","82"
"Jason Aldean","Avery","F","48","Martinez","305.52771","paid","Atlanta-Sandy Springs-Roswell, GA","140","Hicktown","82"
"The Rascals","Avery","F","49","Martinez","152.18893","paid","Atlanta-Sandy Springs-Roswell, GA","140","Love Is A Beautiful Thing (LP Version)","82"
"Keisha White","Avery","F","50","Martinez","251.42812","paid","Atlanta-Sandy Springs-Roswell, GA","140","Brother","82"
"Future Rock","Avery","F","51","Martinez","239.90812","paid","Atlanta-Sandy Springs-Roswell, GA","140","Gears","82"
"The Power Station","Avery","F","52","Martinez","305.162","paid","Atlanta-Sandy Springs-Roswell, GA","140","Some Like It Hot","82"
"Sea Wolf","Avery","F","53","Martinez","225.802","paid","Atlanta-Sandy Springs-Roswell, GA","140","Black Dirt (Album)","82"
"Rosana","Zachary","M","0","Thomas","250.33098","free","New York-Newark-Jersey City, NY-NJ-PA","819","Pa Ti No Estoy","19"
"Jonny Lang","Kate","F","0","Harrell","246.04689","paid","Lansing-East Lansing, MI","944","Give Me Up Again","97"
"Enrique Iglesias","Avery","F","54","Martinez","217.99138","paid","Atlanta-Sandy Springs-Roswell, GA","140","DÃÂ­melo","82"
"Eddie Vedder","Zachary","M","1","Thomas","236.30322","free","New York-Newark-Jersey City, NY-NJ-PA","819","Society","19"
"Billy Bragg","Kate","F","1","Harrell","153.44281","paid","Lansing-East Lansing, MI","944","To Have And To Have Not","97"
"Atreyu","Kate","F","2","Harrell","239.20281","paid","Lansing-East Lansing, MI","944","This Flesh A Tomb (Album Version)","97"
"Race Car Riot","Kate","F","3","Harrell","257.30567","paid","Lansing-East Lansing, MI","944","The Last In 4000","97"
"Sam Cooke","Kate","F","4","Harrell","122.04363","paid","Lansing-East Lansing, MI","944","Ain't Misbehavin","97"
"Timbaland / Attitude / Keri Hilson","Kate","F","5","Harrell","274.85995","paid","Lansing-East Lansing, MI","944","Hello","97"
"Taylor Swift","Kate","F","6","Harrell","233.89995","paid","Lansing-East Lansing, MI","944","Love Story","97"
"TV On The Radio","Kate","F","7","Harrell","338.36363","paid","Lansing-East Lansing, MI","944","Heroes","97"
"Jowell & Randy","Kate","F","8","Harrell","238.91546","paid","Lansing-East Lansing, MI","944","Velandote","97"
"Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin","Kate","F","9","Harrell","202.29179","paid","Lansing-East Lansing, MI","944","Bossa Nova Cha Cha","97"
